    °C	        No	    CH0	            CH1	            CH2	            CH3
91.238	3086	0.1426076974	232.4921925361	0.3335786065	-0.1774071561
91.258	3087	0.1426154460	232.3789139020	0.3335309227	-0.1774088250
91.267	3088	0.1426191415	232.2662611166	0.3334827622	-0.1774166928
91.289	3089	0.1426279630	232.1561117265	0.3334344824	-0.1774193154
91.300	3090	0.1426323737	232.0403296972	0.3333887061	-0.1774196731
91.308	3091	0.1426354732	231.9295544582	0.3333417376	-0.1774225341
91.329	3092	0.1426439370	231.8169016729	0.3332965573	-0.1774239646
91.342	3093	0.1426494207	231.7011196435	0.3332520922	-0.1774269448
91.357	3094	0.1426551427	231.5890927070	0.3332027395	-0.1774308787
91.378	3095	0.1426637258	231.4776916193	0.3331568440	-0.1774333821
91.396	3096	0.1426708783	231.3625354387	0.3331093987	-0.1774354087
91.407	3097	0.1426755275	231.2555152926	0.3330618342	-0.1774369584
91.426	3098	0.1426831569	231.1397332632	0.3330149849	-0.1774343358
91.438	3099	0.1426876868	231.0289580243	0.3329687317	-0.1774302827
91.456	3100	0.1426948394	230.9175569366	0.3329211672	-0.1774315940
91.472	3101	0.1427012767	230.8099109417	0.3328752716	-0.1774292098
91.489	3102	0.1427083101	230.6953806100	0.3328298529	-0.1774288522
91.502	3103	0.1427135553	230.5896121615	0.3327819307	-0.1774295674
91.513	3104	0.1427179660	230.4750818297	0.3327373465	-0.1774348126
91.537	3105	0.1427275027	230.3618031956	0.3326896627	-0.1774454223
91.548	3106	0.1427320327	230.2522796543	0.3326425751	-0.1774370776
91.561	3107	0.1427370395	230.1440078106	0.3325948913	-0.1774242030
91.577	3108	0.1427435960	230.0369876645	0.3325500686	-0.1774181233
91.588	3109	0.1427480067	229.9205797863	0.3325029810	-0.1774094211
91.610	3110	0.1427569474	229.8110562450	0.3324581583	-0.1774199115
91.618	3111	0.1427600469	229.7046619478	0.3324120243	-0.1774118052
91.641	3112	0.1427691068	229.5951384065	0.3323675592	-0.1773938046
91.657	3113	0.1427756633	229.4874924116	0.3323201139	-0.1773976193
91.675	3114	0.1427826967	229.3798464167	0.3322738607	-0.1773901091
91.696	3115	0.1427912797	229.2684453290	0.3322291572	-0.1773849831
91.703	3116	0.1427940215	229.1601734853	0.3321825464	-0.1773870097
91.725	3117	0.1428030814	229.0569084321	0.3321384389	-0.1773868905
91.734	3118	0.1428066577	228.9492624372	0.3320919473	-0.1773804532
91.750	3119	0.1428127374	228.8434939887	0.3320478399	-0.1773738967
91.768	3120	0.1428202476	228.7320929010	0.3320013483	-0.1773718701
91.776	3121	0.1428233470	228.6275761502	0.3319560487	-0.1773676978
91.793	3122	0.1428300227	228.5149233648	0.3319090803	-0.1773667441
91.808	3123	0.1428362216	228.4116583116	0.3318630655	-0.1773634063
91.821	3124	0.1428413476	228.3071415607	0.3318205078	-0.1773595916
91.839	3125	0.1428486194	228.1951146242	0.3317737777	-0.1773579226
91.850	3126	0.1428529109	228.0905978734	0.3317302663	-0.1773494588
91.860	3127	0.1428572025	227.9860811225	0.3316838939	-0.1773364650
91.873	3128	0.1428624477	227.8784351276	0.3316365678	-0.1773414718
91.887	3129	0.1428679313	227.7726666792	0.3315906722	-0.1773420678
91.909	3130	0.1428765144	227.6656465331	0.3315471608	-0.1773394452
91.936	3131	0.1428876008	227.5623814799	0.3315001924	-0.1773350344
91.945	3132	0.1428910579	227.4522320898	0.3314571578	-0.1773307429
91.961	3133	0.1428974952	227.3520962806	0.3314094741	-0.1773312198
91.980	3134	0.1429052438	227.2488312274	0.3313683469	-0.1773241864
91.998	3135	0.1429122772	227.1436886277	0.3313212592	-0.1773215638
92.014	3136	0.1429189529	227.0366684816	0.3312754828	-0.1773141728
92.025	3137	0.1429233636	226.9315258820	0.3312316138	-0.1773128615
92.036	3138	0.1429276552	226.8326417704	0.3311864335	-0.1773136960
92.055	3139	0.1429350461	226.7281250196	0.3311443526	-0.1773142920
92.074	3140	0.1429429139	226.6223565711	0.3310970265	-0.1773117886
92.088	3141	0.1429483976	226.5178398203	0.3310526807	-0.1773060666
92.100	3142	0.1429532852	226.4158264646	0.3310114343	-0.1773078547
92.118	3143	0.1429605569	226.3156906555	0.3309656579	-0.1772997485
92.134	3144	0.1429669942	226.2105480558	0.3309238154	-0.1772940265
92.137	3145	0.1429683055	226.1091605490	0.3308795888	-0.1772899733
92.154	3146	0.1429751005	226.0071471934	0.3308341700	-0.1772906886
92.167	3147	0.1429801072	225.9038821402	0.3307889897	-0.1772879468
92.186	3148	0.1429878559	225.8018687845	0.3307440478	-0.1772885428
92.193	3149	0.1429907169	225.6986037313	0.3307016093	-0.1772865163
92.207	3150	0.1429960813	225.5984679221	0.3306604821	-0.1772837745
92.214	3151	0.1429990615	225.4883185320	0.3306143481	-0.1772838937
92.234	3152	0.1430069293	225.3931895133	0.3305709559	-0.1772846089
92.252	3153	0.1430144395	225.2880469136	0.3305262524	-0.1772850858
92.263	3154	0.1430187311	225.1816526164	0.3304801184	-0.1772831784
92.278	3155	0.1430246915	225.0758841679	0.3304336268	-0.1772792445
92.296	3156	0.1430319633	224.9701157194	0.3303865391	-0.1772825824
92.313	3157	0.1430386390	224.8624697246	0.3303407628	-0.1772860394
92.340	3158	0.1430496063	224.7541978809	0.3302951056	-0.1772947417
92.360	3159	0.1430574741	224.6434226420	0.3302470642	-0.1773065434
92.372	3160	0.1430623617	224.5395317399	0.3301977116	-0.1773089276
92.381	3161	0.1430658187	224.4337632915	0.3301526505	-0.1773054705
92.398	3162	0.1430726137	224.3236139014	0.3301043707	-0.1773086892
92.403	3163	0.1430746402	224.2190971505	0.3300569254	-0.1773132191
92.423	3164	0.1430829849	224.1076960628	0.3300097185	-0.1773175107
92.443	3165	0.1430907335	223.9975466727	0.3299617964	-0.1773223983
92.467	3166	0.1431006278	223.8892748290	0.3299110132	-0.1773257361
92.489	3167	0.1431090917	223.7791254389	0.3298664290	-0.1773212062
92.502	3168	0.1431143369	223.6708535952	0.3298163611	-0.1773222791
92.517	3169	0.1431204166	223.5638334491	0.3297693926	-0.1773372994
92.533	3170	0.1431267347	223.4524323614	0.3297203976	-0.1773462401
92.553	3171	0.1431350793	223.3416571225	0.3296727139	-0.1773729430
92.575	3172	0.1431436624	223.2340111276	0.3296234804	-0.1774103747
92.587	3173	0.1431486692	223.1213583423	0.3295735317	-0.1774357663
92.602	3174	0.1431543912	223.0137123474	0.3295271593	-0.1774380313
92.623	3175	0.1431628551	222.9023112596	0.3294763761	-0.1774340974
92.647	3176	0.1431727495	222.7915360207	0.3294283348	-0.1774299251
92.668	3177	0.1431809749	222.6782573866	0.3293774324	-0.1774447070
92.682	3178	0.1431866970	222.5693596941	0.3293296295	-0.1774323092
92.699	3179	0.1431934919	222.4560810599	0.3292792040	-0.1774165736
92.712	3180	0.1431984987	222.3453058210	0.3292293745	-0.1773970233
92.728	3181	0.1432051744	222.2382856749	0.3291784721	-0.1773840295
92.749	3182	0.1432136383	222.1218777968	0.3291281658	-0.1773775922
92.766	3183	0.1432201948	222.0073474650	0.3290806013	-0.1773706780
92.778	3184	0.1432253208	221.8971980749	0.3290285068	-0.1773645984
92.808	3185	0.1432371225	221.7870486848	0.3289778429	-0.1773581611
92.825	3186	0.1432440366	221.6743958994	0.3289276558	-0.1773522006
92.843	3187	0.1432510700	221.5561104748	0.3288793760	-0.1773471938
92.858	3188	0.1432570304	221.4434576895	0.3288301425	-0.1773433791
92.867	3189	0.1432607259	221.3345599970	0.3287782865	-0.1773393260
92.883	3190	0.1432672824	221.2225330605	0.3287263113	-0.1773362265
92.902	3191	0.1432749118	221.1111319727	0.3286760049	-0.1773312198
92.929	3192	0.1432858791	220.9984791874	0.3286251026	-0.1773289548
92.948	3193	0.1432931509	220.8776903676	0.3285738426	-0.1773243056
92.960	3194	0.1432981577	220.7662892798	0.3285237747	-0.1773213254
92.978	3195	0.1433053102	220.6517589481	0.3284712034	-0.1773184644
93.000	3196	0.1433142509	220.5372286163	0.3284217315	-0.1773144112
93.030	3197	0.1433262910	220.4283309238	0.3283685642	-0.1773098813
93.043	3198	0.1433315363	220.3094196504	0.3283200460	-0.1773071395
93.070	3199	0.1433420267	220.1942634698	0.3282661634	-0.1773058282
93.097	3200	0.1433529939	220.0809848357	0.3282144265	-0.1773026095
93.119	3201	0.1433619346	219.9714612944	0.3281613784	-0.1773028479
93.130	3202	0.1433662262	219.8544275674	0.3281095223	-0.1773018943
93.139	3203	0.1433699216	219.7355162940	0.3280588584	-0.1773016558
93.156	3204	0.1433765974	219.6234893574	0.3280090289	-0.1772999869
93.180	3205	0.1433864917	219.5077073281	0.3279562192	-0.1772985564
93.203	3206	0.1433955516	219.3900477523	0.3279020982	-0.1773185836
93.224	3207	0.1434038963	219.2736398741	0.3278516726	-0.1773347960
93.236	3208	0.1434086647	219.1628646352	0.3277994590	-0.1773342000
93.256	3209	0.1434167709	219.0439533617	0.3277455764	-0.1773250209
93.271	3210	0.1434228506	218.9300488788	0.3276922898	-0.1773126231
93.298	3211	0.1434335794	218.8148926982	0.3276437716	-0.1773171531
93.320	3212	0.1434425201	218.6978589712	0.3275897698	-0.1773511277
93.343	3213	0.1434518184	218.5801993954	0.3275376754	-0.1773549424
93.367	3214	0.1434612360	218.4656690637	0.3274847464	-0.1773415910
93.385	3215	0.1434683885	218.3498870343	0.3274330096	-0.1773413525
93.404	3216	0.1434760179	218.2334791561	0.3273801999	-0.1773415910
93.425	3217	0.1434843626	218.1176971267	0.3273266749	-0.1773409949
93.443	3218	0.1434918728	217.9994117021	0.3272772030	-0.1773482667
93.460	3219	0.1434986677	217.8842555216	0.3272218899	-0.1773532735
93.479	3220	0.1435060587	217.7665959458	0.3271690802	-0.1773499356
93.491	3221	0.1435111847	217.6495622188	0.3271147208	-0.1773535119
93.508	3222	0.1435177412	217.5362835846	0.3270615534	-0.1773402797
93.524	3223	0.1435244169	217.4192498576	0.3270092205	-0.1773333655
93.551	3224	0.1435350265	217.3053453747	0.3269587950	-0.1773529158
93.569	3225	0.1435424175	217.1870599501	0.3269027666	-0.1773409949
93.585	3226	0.1435488548	217.0700262231	0.3268523411	-0.1773543464
93.598	3227	0.1435539808	216.9561217401	0.3267976240	-0.1773687707
93.628	3228	0.1435660209	216.8428431060	0.3267449335	-0.1773741351
93.652	3229	0.1435755577	216.7208025885	0.3266922430	-0.1773774730
93.670	3230	0.1435825910	216.6056464079	0.3266389565	-0.1773818837
93.687	3231	0.1435895052	216.4898643786	0.3265848354	-0.1773840295
93.708	3232	0.1435979690	216.3753340468	0.3265309528	-0.1773873673
93.720	3233	0.1436027374	216.2557969246	0.3264750437	-0.1773938046
93.729	3234	0.1436064329	216.1368856512	0.3264213995	-0.1773923741
93.754	3235	0.1436165657	216.0198519242	0.3263688282	-0.1773924933
93.780	3236	0.1436266985	215.9059474412	0.3263148264	-0.1773934470
93.798	3237	0.1436342087	215.7882878654	0.3262617783	-0.1773951159
93.810	3238	0.1436388578	215.6712541384	0.3262061075	-0.1773944007
93.831	3239	0.1436473217	215.5567238067	0.3261537746	-0.1773899899
93.857	3240	0.1436576929	215.4359349868	0.3261000112	-0.1773899899
93.877	3241	0.1436656799	215.3207788063	0.3260464863	-0.1773846255
93.895	3242	0.1436729517	215.2037450793	0.3259946302	-0.1773870097
93.913	3243	0.1436799850	215.0917181427	0.3259400324	-0.1773866521
93.927	3244	0.1436857071	214.9734327181	0.3258869842	-0.1773883210
93.948	3245	0.1436940517	214.8589023864	0.3258322672	-0.1773787843
93.969	3246	0.1437027540	214.7356101713	0.3257792190	-0.1773746119
93.992	3247	0.1437119331	214.6254607812	0.3257250980	-0.1773722278
94.011	3248	0.1437195625	214.5071753566	0.3256709770	-0.1773694859
94.027	3249	0.1437256422	214.3907674784	0.3256180480	-0.1773620950
94.050	3250	0.1437350597	214.2731079026	0.3255644039	-0.1773581611
94.063	3251	0.1437401857	214.1642102101	0.3255129054	-0.1773598300
94.082	3252	0.1437476959	214.0471764831	0.3254579500	-0.1773553000
94.098	3253	0.1437543716	213.9313944537	0.3254043058	-0.1773505317
94.128	3254	0.1437661733	213.8112314827	0.3253509000	-0.1773475514
94.146	3255	0.1437734451	213.6941977557	0.3252946332	-0.1773456441
94.161	3256	0.1437794056	213.5784157263	0.3252395585	-0.1773456441
94.181	3257	0.1437873926	213.4632595458	0.3251869872	-0.1773389684
94.199	3258	0.1437947836	213.3512326092	0.3251301244	-0.1773356305
94.212	3259	0.1437997904	213.2348247310	0.3250786260	-0.1773295508
94.233	3260	0.1438082542	213.1184168529	0.3250258163	-0.1773262130
94.258	3261	0.1438185062	213.0026348235	0.3249697879	-0.1773235904
94.278	3262	0.1438263740	212.8856010965	0.3249167398	-0.1773177491
94.302	3263	0.1438359108	212.7742000088	0.3248623803	-0.1773245440
94.324	3264	0.1438448515	212.6596696770	0.3248088553	-0.1773244248
94.339	3265	0.1438506927	212.5432617988	0.3247549727	-0.1773197757
94.360	3266	0.1438592758	212.4293573159	0.3247002557	-0.1773161994
94.380	3267	0.1438675013	212.3123235889	0.3246453002	-0.1773088084
94.400	3268	0.1438753691	212.1965415595	0.3245927289	-0.1773065434
94.421	3269	0.1438838329	212.0820112277	0.3245375350	-0.1773043977
94.439	3270	0.1438911047	211.9649775007	0.3244846061	-0.1773023711
94.465	3271	0.1439013567	211.8510730178	0.3244304850	-0.1773005830
94.474	3272	0.1439048138	211.7371685348	0.3243755296	-0.1772974835
94.488	3273	0.1439107742	211.6245157495	0.3243245080	-0.1772931920
94.510	3274	0.1439195957	211.5081078713	0.3242699101	-0.1772903310
94.529	3275	0.1439269867	211.3910741443	0.3242143586	-0.1772896157
94.538	3276	0.1439304438	211.2759179637	0.3241609528	-0.1772871123
94.571	3277	0.1439440336	211.1657685736	0.3241074278	-0.1772831784
94.580	3278	0.1439474907	211.0481089978	0.3240503266	-0.1772809134
94.593	3279	0.1439526167	210.9354562125	0.3239990666	-0.1772817479
94.622	3280	0.1439642992	210.8215517295	0.3239443495	-0.1772781716
94.635	3281	0.1439694252	210.7070213978	0.3238885596	-0.1772910462
94.657	3282	0.1439782467	210.5893618220	0.3238369419	-0.1772906886
94.675	3283	0.1439856377	210.4779607342	0.3237823441	-0.1772859202
94.699	3284	0.1439951744	210.3659337977	0.3237271502	-0.1772824632
94.717	3285	0.1440023270	210.2495259195	0.3236741020	-0.1772797213
94.738	3286	0.1440107908	210.1374989830	0.3236199810	-0.1772757874
94.764	3287	0.1440211620	210.0210911048	0.3235646679	-0.1772770987
94.772	3288	0.1440242615	209.9071866219	0.3235117390	-0.1772681580
94.801	3289	0.1440360632	209.7926562901	0.3234567835	-0.1772717343
94.820	3290	0.1440436926	209.6787518071	0.3234026625	-0.1772625552
94.832	3291	0.1440483418	209.5673507194	0.3233491375	-0.1772590981
94.862	3292	0.1440603819	209.4565754805	0.3232941820	-0.1772596942
94.874	3293	0.1440653887	209.3432968463	0.3232404186	-0.1772604094
94.889	3294	0.1440712299	209.2287665146	0.3231868937	-0.1772611247
94.905	3295	0.1440776672	209.1179912757	0.3231331303	-0.1772621976
94.927	3296	0.1440863695	209.0034609439	0.3230804398	-0.1772657738
94.948	3297	0.1440950718	208.8908081586	0.3230258419	-0.1772685157
94.962	3298	0.1441005554	208.7800329196	0.3229714825	-0.1772704230
94.987	3299	0.1441105690	208.6673801343	0.3229160501	-0.1772723304
95.006	3300	0.1441180792	208.5484688609	0.3228622867	-0.1772735225
95.029	3301	0.1441274967	208.4420745636	0.3228063776	-0.1772730456
95.048	3302	0.1441351261	208.3250408366	0.3227539255	-0.1772768603
95.067	3303	0.1441423979	208.2123880513	0.3226994468	-0.1772786485
95.077	3304	0.1441464510	208.1047420564	0.3226458027	-0.1772797213
95.096	3305	0.1441543188	207.9920892711	0.3225927545	-0.1772805558
95.119	3306	0.1441632595	207.8825657298	0.3225407793	-0.1772890197
95.133	3307	0.1441692200	207.7674095492	0.3224874927	-0.1772959338
95.154	3308	0.1441773262	207.6522533686	0.3224328949	-0.1772997485
95.167	3309	0.1441824522	207.5439815249	0.3223797275	-0.1772981988
95.186	3310	0.1441904392	207.4338321348	0.3223260833	-0.1772999869
95.212	3311	0.1442008104	207.3193018031	0.3222718431	-0.1773033248
95.226	3312	0.1442064133	207.2091524130	0.3222174837	-0.1773071395
95.256	3313	0.1442182150	207.0983771740	0.3221655084	-0.1773101197
95.274	3314	0.1442256060	206.9907311792	0.3221116258	-0.1773153649
95.284	3315	0.1442294207	206.8774525450	0.3220581008	-0.1773226367
95.307	3316	0.1442387190	206.7673031549	0.3220050527	-0.1773269282
95.324	3317	0.1442455139	206.6546503696	0.3219490243	-0.1773307429
95.341	3318	0.1442525473	206.5426234330	0.3218978835	-0.1773364650
95.359	3319	0.1442595806	206.4349774382	0.3218430473	-0.1773368226
95.380	3320	0.1442680445	206.3248280480	0.3217876149	-0.1773409949
95.400	3321	0.1442759123	206.2146786579	0.3217367126	-0.1773420678
95.423	3322	0.1442850914	206.1045292678	0.3216825915	-0.1773473130
95.429	3323	0.1442874756	205.9937540289	0.3216285897	-0.1773481475
95.458	3324	0.1442993965	205.8842304876	0.3215750648	-0.1773468362
95.473	3325	0.1443052378	205.7722035511	0.3215192748	-0.1773475514
95.493	3326	0.1443133440	205.6639317074	0.3214668227	-0.1773488627
95.507	3327	0.1443188276	205.5506530732	0.3214124633	-0.1773469554
95.518	3328	0.1443233576	205.4455104736	0.3213590575	-0.1773476706
95.549	3329	0.1443356362	205.3353610835	0.3213060094	-0.1773432599
95.568	3330	0.1443433848	205.2258375422	0.3212514115	-0.1773411141
95.591	3331	0.1443524447	205.1144364544	0.3211966944	-0.1773399220
95.613	3332	0.1443615046	205.0080421572	0.3211451960	-0.1773363458
95.632	3333	0.1443687763	204.9016478599	0.3210938168	-0.1773303853
95.649	3334	0.1443759289	204.7896209234	0.3210371924	-0.1773309813
95.669	3335	0.1443835583	204.6826007773	0.3209849787	-0.1773294316
95.689	3336	0.1443916645	204.5711996896	0.3209303809	-0.1773227559
95.705	3337	0.1443979826	204.4679346364	0.3208804322	-0.1773197757
95.722	3338	0.1444048968	204.3577852462	0.3208259535	-0.1773196565
95.741	3339	0.1444126454	204.2501392514	0.3207711173	-0.1773190604
95.756	3340	0.1444187250	204.1387381636	0.3207196188	-0.1773357497
95.768	3341	0.1444233742	204.0323438664	0.3206653786	-0.1773330079
95.790	3342	0.1444321957	203.9278271155	0.3206142378	-0.1773164378
95.806	3343	0.1444387522	203.8151743302	0.3205602360	-0.1773134576
95.815	3344	0.1444422093	203.7081541841	0.3205080223	-0.1773104773
95.839	3345	0.1444519844	203.5980047940	0.3204544974	-0.1773072587
95.849	3346	0.1444560375	203.4922363455	0.3204013300	-0.1773004638
95.879	3347	0.1444678393	203.3883454435	0.3203503084	-0.1772955762
95.897	3348	0.1444751110	203.2825769950	0.3202949953	-0.1772964106
95.914	3349	0.1444819060	203.1730534537	0.3202432585	-0.1772936688
95.936	3350	0.1444908467	203.0710400981	0.3201890183	-0.1772928344
95.954	3351	0.1444981184	202.9621424056	0.3201379967	-0.1772946225
95.964	3352	0.1445018139	202.8563739572	0.3200833988	-0.1772912846
95.981	3353	0.1445086088	202.7512313575	0.3200313044	-0.1772943841
96.009	3354	0.1445200529	202.6454629091	0.3199783754	-0.1772952185
96.024	3355	0.1445260134	202.5359393678	0.3199253273	-0.1772976027
96.049	3356	0.1445359078	202.4314226169	0.3198739481	-0.1772987948
96.070	3357	0.1445442524	202.3262800173	0.3198206615	-0.1773008214
96.082	3358	0.1445493784	202.2186340224	0.3197666597	-0.1773032056
96.102	3359	0.1445573655	202.1166206668	0.3197175455	-0.1773042785
